Header_Length,Protocol Type,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Magnitue,Radius,Covariance,Variance,Weight
18148.33,6.0,64.0,15.695341064774546,15.695341064774546,0.0,0.0,0.06,0.33,0.23,0.67,0.0,0.0,0.58,2.25,7.31,28.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4333.73,111.97,876.8,425.1584961334245,317.6851284514233,408.05,84666958.79105674,9.5,25.71788207515568,449.633657161784,182272.54151415304,0.92,141.55
28165.61,6.0,64.0,18.923395699448506,18.923395699448506,0.0,0.0,0.1,0.13,0.48,0.87,0.0,0.0,0.57,2.89,10.43,41.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4124.07,88.26,957.45,345.9903932916929,318.63481020914173,400.65,84666958.79179282,9.5,24.162511608541312,450.9963267110112,162181.60917985835,0.85,141.55
34769.46,6.0,64.0,24.982179049195352,24.982179049195352,0.0,0.01,0.11,0.3,0.46,0.69,0.0,0.0,0.72,1.86,15.54,46.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2456.13,89.33,617.57,205.89662175771423,174.7303014351147,229.78,84666958.79222408,9.5,19.04937958042196,247.45584021824843,72974.78989106226,0.79,141.55
54507.35,6.0,64.0,30.33179764532209,30.33179764532209,0.0,0.0,0.0,0.21,0.57,0.79,0.0,0.0,0.82,1.92,18.27,72.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7883.41,122.93,1278.06,666.7026912481653,485.5992099443116,747.34,84666958.7926276,9.5,34.76319733197434,686.2878725765836,286954.0992376004,0.89,141.55
39187.07,6.0,64.0,26.80666639749401,26.80666639749401,0.0,0.0,0.0,0.21,0.51,0.79,0.0,0.0,0.84,2.16,15.43,56.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7841.17,209.03,1195.81,736.9994158232978,394.3326367304503,751.11,84666958.79308169,9.5,35.366139689550444,557.6727340071822,216772.4369855838,0.89,141.55
41725.26,6.0,64.0,24.417537109596665,24.417537109596665,0.0,0.0,0.01,0.11,0.51,0.88,0.0,0.0,0.52,2.73,15.49,56.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3558.39,124.68,763.07,357.78667105770046,236.7714898377237,321.06,84666958.79402605,9.5,24.08163542897132,334.8964446793592,114953.58673440725,0.85,141.55
17618.68,6.0,64.0,15.928625068959164,15.928625068959164,0.0,0.01,0.0,0.53,0.23,0.47,0.0,0.0,0.88,2.27,11.44,29.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,977.28,65.71,148.97,99.1683987406642,36.3394895355792,83.66,84666958.79527543,9.5,13.859546388149504,51.414843641008886,1863.532503861937,0.84,141.55
16943.28,6.0,64.0,14.345946974246187,14.345946974246187,0.0,0.03,0.0,0.34,0.28,0.66,0.0,0.0,0.71,2.73,7.85,30.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2146.9,62.69,613.94,187.72018548908952,194.4194264243459,184.74,84666958.79569599,9.5,17.49839568589216,275.3443330669823,98809.18883491147,0.84,141.55
37299.39,6.0,64.0,26.761186667098187,26.761186667098187,0.0,0.01,0.0,0.32,0.57,0.68,0.0,0.0,0.93,1.9,17.22,58.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5006.46,137.23,1217.59,458.1057877098821,386.2214796066424,460.04,84666958.79611574,9.5,28.72982335381407,546.2692094966835,191074.8839078853,0.91,141.55
11814.51,6.0,64.0,14.26191029918902,14.26191029918902,0.0,0.08,0.11,0.23,0.52,0.71,0.0,0.0,0.83,2.11,8.22,22.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2374.9,78.13,522.79,238.1971608938448,167.06579821206523,191.02,84666958.79692322,9.5,20.40055815765425,236.41855532925712,70203.83546213395,0.91,141.55
7217.867647058823,6.0,64.0,11.760767706746597,11.760767706746597,0.0,0.0294117647058823,0.0735294117647058,0.2058823529411764,0.7058823529411765,0.7205882352941176,0.0,0.0,0.9264705882352942,2.235294117647059,6.75,16.88235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2598.529411764706,134.41176470588235,683.8676470588235,290.13774612697847,163.73675502018077,285.3235294117647,74706140.11526501,8.911764705882353,22.47107737777148,231.8799567618784,53982.82176334143,0.7352941176470589,127.8970588235294
2928.27,6.0,64.0,23442.35103273324,23442.35103273324,0.0,0.0,0.0,0.54,0.19,0.46,0.0,0.0,0.0,0.0,1.67,1.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5315.32,100.44,901.28,466.5050994637887,337.35681938388313,595.59,101600355.5087486,9.5,26.23491227249266,476.5606425239468,210927.201109886,0.57,141.55
6246.42,6.0,64.0,63441.93006168162,63441.93006168162,0.0,0.0,0.04,0.64,0.12,0.36,0.0,0.0,0.0,0.04,4.8,4.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3972.76,142.48,919.2,405.31107360630426,347.3804096821069,435.12,84666962.92540511,9.5,24.946853721292804,491.2766578901802,229596.4859335248,0.7,141.55
4870.79,6.0,64.0,238895.92933805136,238895.92933805136,0.0,0.0,0.0,0.15,0.52,0.85,0.0,0.0,0.0,0.0,0.94,3.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11587.93,775.13,1359.92,1098.5647551291158,221.05123879903044,1107.77,84666962.9263601,9.5,44.61039552614757,310.4826428336348,73031.44321010966,0.7,141.55
7161.05,6.0,64.0,1040.969091198963,1040.969091198963,0.0,0.0,0.06,0.34,0.33,0.66,0.0,0.0,0.0,0.06,2.27,5.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6717.33,310.08,1104.14,633.3272094847017,334.30552446269195,671.49,84666962.92706388,9.5,31.83847224076879,473.437503374715,179141.25717327752,0.93,141.55
4707.29,6.0,64.0,32786.008678575155,32786.008678575155,0.0,0.0,0.07,0.5,0.21,0.48,0.0,0.0,0.0,0.07,2.23,3.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3461.68,152.84,897.54,358.3890996374628,267.349129505138,331.34,84666962.92806467,9.5,23.32476439896164,378.4069621459881,132188.6248189475,0.76,141.55
6679.3,6.0,64.0,453.489099343556,453.489099343556,0.0,0.0,0.0,0.49,0.24,0.51,0.0,0.0,0.0,0.0,3.94,4.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6878.72,55.92,909.26,558.3765431793009,357.4457393266471,673.44,84666962.92883019,9.5,28.988946280544365,505.16968350395007,222546.9617721676,0.6,141.55
5168.6,6.0,64.0,1257.2374722453033,1257.2374722453033,0.0,0.01,0.15,0.31,0.27,0.69,0.0,0.0,0.01,0.15,1.06,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5734.75,139.86,1359.9,582.5517627262228,486.1279966000184,566.63,84666962.92918949,9.5,32.51331477178157,687.6608316694287,279829.0990036637,0.91,141.55
10111.23,6.0,64.0,139153.0458269825,139153.0458269825,0.0,0.01,0.07,0.13,0.21,0.87,0.0,0.0,0.01,0.07,0.39,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6080.89,175.88,1138.85,535.6923632740239,421.68380532451886,558.29,84666962.92956817,9.5,29.670698516499648,595.8194845709061,275822.4398238405,0.78,141.55
7187.53,6.0,64.0,265.91057652549057,265.91057652549057,0.0,0.06,0.06,0.09,0.46,0.91,0.0,0.0,0.06,0.06,0.35,6.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4542.01,149.96,930.8,432.8064448986686,300.7788270197155,486.33,84666962.92994419,9.5,25.87234864947825,425.71539739371497,168176.28094742328,0.9,141.55
10132.74,6.0,64.0,155831.7744133799,155831.7744133799,0.0,0.0,0.04,0.06,0.49,0.94,0.0,0.0,0.0,0.04,0.29,9.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4795.67,167.4,1087.17,457.6625383201679,341.6907757948796,490.11,84666962.9304502,9.5,28.028007425339787,483.4673442450733,171692.51297352635,0.91,141.55
1054.71,6.0,64.0,49391.55636146312,49391.55636146312,0.0,0.0,0.01,0.02,0.72,0.97,0.0,0.0,0.0,0.01,0.59,4.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3165.98,162.27,573.12,312.1139047323075,134.47122959707988,289.6,84666962.9307111,9.5,22.69817962703394,190.3435155246833,50515.929940972346,0.6,141.55
7465.17,6.0,64.0,602.7347248421072,602.7347248421072,0.0,0.0,0.0,0.25,0.42,0.75,0.0,0.0,0.04,0.0,2.76,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9216.01,513.27,1155.12,893.6579468254484,225.8630087979691,887.14,84666962.93155399,9.5,39.0275750141131,318.8520119465191,79460.72243254077,0.74,141.55
11387.41,6.0,64.0,145.34721268224047,145.34721268224047,0.0,0.0,0.01,0.16,0.5,0.84,0.0,0.0,0.04,0.01,2.42,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10437.37,387.02,1442.1,994.3079180524068,396.5197165632732,988.95,84666962.9324454,9.5,43.40758112924884,560.7351673184409,200138.44263218253,0.85,141.55
5377.65,6.0,64.0,457.0264921002883,457.0264921002883,0.0,0.08,0.06,0.52,0.12,0.43,0.0,0.0,0.11,0.06,3.42,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2310.72,87.44,513.16,220.6060717295261,147.6561250613994,245.66,84666962.93336643,9.5,17.362183494534886,204.32777848768256,73640.29286561439,0.72,141.55
3449.89,6.0,64.0,1306.2681475546517,1306.2681475546517,0.0,0.02,0.04,0.1,0.47,0.87,0.0,0.0,0.04,0.04,0.92,4.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4589.26,173.71,961.48,500.8248548356099,314.3443241691426,381.88,84666962.9339665,9.5,28.64902762319371,443.340119945449,173139.2191827414,0.91,141.55
2279.77,6.0,64.0,1224.7085379551067,1224.7085379551067,0.0,0.05,0.01,0.19,0.42,0.82,0.0,0.0,0.05,0.01,0.93,4.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5774.83,180.48,1414.02,592.4815465053953,487.75430540837,550.14,84666962.93425995,9.5,33.1031365828948,690.3912032217091,271287.9007752683,0.93,141.55
10107.15,6.0,64.0,634.4651701980868,634.4651701980868,0.0,0.05,0.0,0.01,0.34,0.99,0.0,0.0,0.06,0.0,0.83,8.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6555.04,267.88,1181.68,626.270425809184,373.31893184727073,708.23,84666962.9346735,9.5,31.996524749646973,526.8439973366173,208296.91359282995,0.89,141.55
7177.8,6.0,64.0,1023.6812956497392,1023.6812956497392,0.0,0.02,0.02,0.37,0.23,0.63,0.0,0.0,0.12,0.06,2.08,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3218.7,55.2,759.19,236.098195934956,268.0853605299267,439.41,84666962.93510562,9.5,19.48224876049392,378.24382593184725,146900.11119183825,0.85,141.55
3010.96,6.0,64.0,234.02358022558136,234.02358022558136,0.0,0.0,0.08,0.35,0.18,0.65,0.0,0.0,0.02,0.08,1.74,4.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2216.7,75.84,845.09,229.59186367983585,251.20338993605296,212.55,84666962.93579799,9.5,19.27948052685705,355.63312826661576,119213.17051775596,0.93,141.55
1807.16,6.0,64.0,335.89827382167687,335.89827382167687,0.0,0.04,0.24,0.37,0.12,0.63,0.0,0.0,0.06,0.24,1.76,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2489.19,116.88,642.5,291.2114839420985,216.3154155901069,231.65,84666962.93639968,9.5,20.53788064463799,305.94153853489854,125305.76582520864,0.9,141.55
3244.78,6.0,64.0,78.22164800784535,78.22164800784535,0.0,0.11,0.23,0.15,0.31,0.71,0.0,0.0,0.27,0.23,0.89,5.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2018.72,102.35,497.53,204.9231164950461,150.29023041034557,224.4,84666962.936956,9.5,17.58522906287674,212.34726299837496,76950.92146369407,0.86,141.55
742.8,6.0,64.0,234.55666112219217,234.55666112219217,0.0,0.02,0.13,0.36,0.21,0.64,0.0,0.0,0.04,0.13,2.47,3.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1150.68,73.39,315.33,117.58610030011266,72.16463101773618,97.72,84666962.93745983,9.5,14.588890189464308,102.12607920509797,19499.53912162323,0.91,141.55
3874.3,6.0,64.0,126.4461826165306,126.4461826165306,0.0,0.03,0.14,0.15,0.29,0.83,0.0,0.0,0.16,0.16,1.24,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4020.38,226.35,686.8,451.1623985261384,203.1165785752495,297.7,84666962.93828453,9.5,25.23628020061929,283.04012948807207,112968.84660138962,0.87,141.55
2645.44,6.0,64.0,21290.013840116284,21290.013840116284,0.0,0.0,0.03,0.07,0.76,0.9,0.0,0.0,0.26,0.03,1.46,6.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2054.35,106.27,378.82,187.8624636601788,89.8112459528616,245.09,84666962.9393868,9.5,19.131870444786458,126.4700220053277,21274.519956748903,0.9,141.55
4862.1,6.0,64.0,176.31227703100126,176.31227703100126,0.0,0.0,0.0,0.4,0.33,0.6,0.0,0.0,0.4,0.0,6.68,8.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4830.1,229.56,926.83,519.9793370667431,292.99477743412643,377.91,84666962.94042416,9.5,28.506879118420528,414.7318235044308,175147.13504093577,0.81,141.55
9013.4,6.0,64.0,59.30852825479159,59.30852825479159,0.0,0.0,0.01,0.05,0.39,0.95,0.0,0.0,0.04,0.01,9.2,7.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9452.2,512.88,1187.21,910.986394612998,255.04404930419005,861.9,84666962.94168034,9.5,39.03916575630446,357.02257252486095,144859.85385411975,0.61,141.55
8344.45,6.0,64.0,51.58451104986739,51.58451104986739,0.0,0.06,0.0,0.21,0.25,0.79,0.0,0.0,0.27,0.26,5.44,8.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5638.22,188.28,1267.88,560.1741998911821,441.3191614181248,477.86,84666962.94235188,9.5,30.598789809390222,623.8514495902281,272237.47416042106,0.84,141.55
4508.16,6.0,64.0,40.38681194432026,40.38681194432026,0.0,0.16,0.06,0.25,0.17,0.71,0.0,0.0,0.41,0.2,4.17,5.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2145.67,62.56,315.83,177.95007028777033,117.0212389102727,200.47,84666962.94260395,9.5,15.850469047236816,165.49371846907127,76939.11831151362,0.75,141.55
4017.28,6.0,64.0,44.76759321374242,44.76759321374242,0.0,0.0,0.07,0.42,0.17,0.58,0.0,0.0,0.47,0.07,6.73,6.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4862.17,158.56,804.15,464.2467414813429,300.2251906337185,512.58,84666962.94339722,9.5,25.98180963100236,424.4611552318035,201653.6976837335,0.68,141.55
7638.42,6.0,64.0,52.60350256725701,52.60350256725701,0.0,0.05,0.06,0.24,0.51,0.7,0.0,0.0,0.4,0.12,5.58,10.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4990.62,212.38,741.31,517.3846902337428,222.50309727826723,490.27,84666962.94408065,9.5,28.07582459953558,311.0712135670093,129769.54455053536,0.86,141.55
2614.37,6.0,64.0,47.81533939870724,47.81533939870724,0.0,0.0,0.11,0.23,0.32,0.74,0.0,0.0,0.24,0.14,7.39,5.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4770.29,80.36,870.01,424.86450072583926,315.24871987818534,493.09,84666962.94493176,9.5,26.04337764939436,446.19115398802575,171132.7541566788,0.94,141.55
3834.65,6.0,64.0,61.46923674117484,61.46923674117484,0.0,0.08,0.02,0.37,0.32,0.61,0.0,0.0,0.47,0.2,8.25,6.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4414.1,60.28,1022.18,349.8472760379456,395.7646852905049,448.68,84666962.94544092,9.5,24.63456110619432,560.3003051045636,238300.85927028453,0.87,141.55
11079.13,6.0,64.0,58.60369475445236,58.60369475445236,0.0,0.0,0.15,0.15,0.28,0.7,0.0,0.0,0.17,0.3,8.87,9.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6659.7,262.18,1100.84,631.6989217739606,364.5795501860837,577.23,84666962.9460117,9.5,32.358852278937114,514.6222588597499,206610.8391077252,0.77,141.55
2606.67,6.0,64.0,28.88242518589079,28.88242518589079,0.0,0.0,0.0,0.0,0.55,1.0,0.0,0.0,0.15,0.0,1.22,8.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2846.85,102.13,661.4,266.7492805660112,208.2800118501225,257.06,84666962.9463401,9.5,21.669426610069127,290.32289118324235,105160.83914523074,0.66,141.55
1437.43,6.0,64.0,28.40992561398913,28.40992561398913,0.0,0.04,0.04,0.07,0.49,0.89,0.0,0.0,0.33,0.21,1.06,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2822.43,92.37,784.11,269.3245178900477,233.68208116610924,265.38,84666962.94660798,9.5,21.607115610773672,331.03307932160897,104454.33026233297,0.8,141.55
1375.25,6.0,64.0,23.859387179787536,23.859387179787536,0.0,0.09,0.09,0.01,0.43,0.9,0.0,0.0,0.33,0.3,1.11,6.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4524.03,185.83,1048.42,473.6552315506561,330.4050598667079,363.64,84666962.9469648,9.5,27.5247995689406,467.8669200468616,188843.55984517737,0.83,141.55
2774.89,6.0,64.0,28.72598377102397,28.72598377102397,0.0,0.08,0.04,0.07,0.38,0.89,0.0,0.0,0.27,0.41,0.95,9.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7624.17,445.89,967.82,770.2457707492026,232.4452167146397,623.64,84666962.94748785,9.5,34.924921916572245,328.49083700942737,138753.4755194743,0.71,141.55
6265.64,6.0,64.0,38.46376474381084,38.46376474381084,0.0,0.1,0.0,0.08,0.34,0.92,0.0,0.0,0.28,0.22,2.59,11.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6911.84,235.43,1181.95,717.1677582169292,414.5535334859197,622.45,84666962.94802423,9.5,35.19039547523795,586.4168019550659,256993.5776153984,0.87,141.55
8452.4,6.0,64.0,45.87666796890819,45.87666796890819,0.0,0.0,0.0,0.39,0.21,0.61,0.0,0.0,0.42,0.0,4.61,13.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4274.33,168.58,693.4,388.5219872086117,220.12905715435056,444.58,84666962.94895068,9.5,23.199283545058915,311.7849948855453,127426.40802373223,0.87,141.55
6489.37,6.0,64.0,40.09303502776503,40.09303502776503,0.0,0.09,0.02,0.13,0.52,0.85,0.0,0.0,0.34,0.46,5.31,11.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5259.03,195.55,1000.33,528.780208769086,328.9523806422718,483.99,84666962.94970968,9.5,29.64461233797418,464.8461357887105,189221.78586932484,0.85,141.55
10289.96,6.0,64.0,42.22148762998263,42.22148762998263,0.0,0.01,0.01,0.23,0.35,0.77,0.0,0.0,0.46,0.01,3.2,14.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4620.76,149.28,773.99,441.3790417650376,262.6529220587331,445.59,84666962.95049205,9.5,25.917621580147447,371.6176965378591,145771.9916275818,0.9,141.55
4723.99,6.0,64.0,36.70895168614669,36.70895168614669,0.0,0.06,0.02,0.13,0.65,0.86,0.0,0.0,0.39,0.21,3.4,11.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6041.6,279.18,904.36,593.1884831354575,227.7232626642112,548.91,84666962.95101675,9.5,30.897420664972813,321.50059598239665,93438.19413296288,0.85,141.55
2060.61,6.0,64.0,25.21392868643875,25.21392868643875,0.0,0.01,0.01,0.0,0.74,0.99,0.0,0.0,0.42,0.02,1.73,7.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3154.53,122.98,494.34,311.1349310232681,142.58201597730994,292.17,84666962.95144828,9.5,22.573092890753493,200.7352552403907,68235.48463165323,0.76,141.55
4188.52,6.0,64.0,34.80742943864893,34.80742943864893,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.0,0.58,0.04,1.44,11.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8051.77,215.91,1405.49,784.3795007547062,443.7080523206117,672.65,84666962.95196028,9.5,38.8002757317311,627.5162443883667,224946.743923062,0.93,141.55
3519.66,6.0,64.0,38.2369179212569,38.2369179212569,0.0,0.09,0.03,0.14,0.64,0.83,0.0,0.0,0.41,0.06,5.85,9.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2451.42,96.99,482.29,246.6433260717181,158.89253690801092,221.05,84666962.95260155,9.5,20.56057043200714,224.7311522777587,72185.43959779554,0.86,141.55
2502.45,6.0,64.0,30.02132976233284,30.02132976233284,0.0,0.02,0.13,0.0,0.8,0.87,0.0,0.0,0.55,0.26,1.89,11.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2218.66,124.04,494.22,215.6172247493219,105.977143481037,216.06,84666962.95306443,9.5,20.353042833886576,150.01595216110775,22888.40251981115,0.87,141.55
5621.63,6.0,64.0,37.51449871236233,37.51449871236233,0.0,0.06,0.18,0.05,0.51,0.77,0.0,0.0,0.53,0.37,4.55,11.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4976.69,145.37,750.39,482.9581413950687,248.7171631513676,433.54,84666962.95349348,9.5,28.03791705528319,351.96391139662387,120841.40022664296,0.89,141.55
1934.07,6.0,64.0,19.868337185316346,19.868337185316346,0.0,0.15,0.15,0.12,0.31,0.79,0.0,0.0,0.35,0.94,1.44,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1663.53,108.56,252.89,164.45909608000358,46.52958479181142,156.52,84666962.95426176,9.5,16.063012439374887,65.67786068871165,9972.1776545923,0.91,141.55
3210.89,6.0,64.0,35.447381492787855,35.447381492787855,0.0,0.09,0.15,0.23,0.48,0.71,0.0,0.0,0.58,0.41,3.42,10.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3263.88,81.61,764.42,319.86245029527583,248.05510022695472,316.82,84666962.95454921,9.5,24.051509191925224,351.00656521209464,83627.88703630112,0.93,141.55
4991.97,6.0,64.0,36.26845871674808,36.26845871674808,0.0,0.0,0.16,0.34,0.43,0.5,0.0,0.0,0.63,0.33,3.66,12.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2093.49,99.59,449.93,219.95782606321268,119.6280773805169,187.77,84666962.95497045,9.5,19.862118652964533,168.94093962699094,20619.27319711104,0.92,141.55
7481.78,6.0,64.0,42.943760846696925,42.943760846696925,0.0,0.0,0.08,0.47,0.35,0.52,0.0,0.0,0.74,0.09,4.2,14.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2856.27,120.99,519.31,290.27877041001653,148.72913356432548,262.18,84666962.9558119,9.5,20.35742629372826,210.38419483549623,56055.56261095449,0.89,141.55
17448.12,6.0,64.0,59.32212945579678,59.32212945579678,0.0,0.0,0.04,0.38,0.29,0.62,0.0,0.0,0.86,0.04,9.57,22.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6121.71,245.58,802.47,565.6167372568522,208.8261883764553,612.67,84666962.95713407,9.5,28.0906815083588,291.2444137125101,92404.49222919709,0.79,141.55
